symbol,name,gql_symbol,gql_name,exch,gics_sector,industry,qm,shares_outstanding,market_cap,price,gql_ok,suffix,tsxv_sector,drop_reason,in_universe
NAU,Nevgold Corp.,NAU,Nevgold Corp.,TSXV,Materials,Mining,Precious Metals,173378488.0,234060959.0,1.35,True,,Mining,,True
NAM,New Age Metals Inc.,NAM,New Age Metals Inc.,TSXV,Materials,Mining,Industrial Metals,74775896.0,15702939.0,0.21,True,,Mining,,True
NED,New Destiny Mining Corp.,NED,New Destiny Mining Corp.,TSXV,Materials,Mining,Industrial Metals,23639003.0,590976.0,0.025,True,,Mining,,True
ENRG,New Energy Metals Corp.,ENRG,New Energy Metals Corp.,TSXV,Materials,Mining,Industrial Metals,5967224.0,1790168.0,0.3,True,,Mining,,True
NSE,New Stratus Energy Inc.,NSE,New Stratus Energy Inc.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,136025833.0,99298859.0,0.73,True,,Oil & Gas,,True
NTB,New Tymbal Resources Ltd.,NTB,New Tymbal Resources Ltd.,TSXV,Materials,Mining,Industrial Metals,17941983.0,358840.0,0.02,True,,Mining,,True
NZ,New Zealand Energy Corp.,NZ,New Zealand Energy Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,55870186.0,22348075.0,0.4,True,,Oil & Gas,,True
NCAU,Newcore Gold Ltd.,NCAU,Newcore Gold Ltd.,TSXV,Materials,Mining,Gold,312695640.0,95372171.0,0.305,True,,Mining,,True
NWX,Newport Exploration Ltd.,NWX,Newport Exploration Ltd.,TSXV,Materials,Mining,Industrial Metals,105579874.0,10030089.0,0.095,True,,Mining,,True
NEXE,Nexe Innovations Inc.,NEXE,Nexe Innovations Inc.,TSXV,Consumer Discretionary,Containers & Packaging,Containers & Packaging,97293297.0,12648129.0,0.13,True,,Diversified Industries,,True
NXG,NexgenRx Inc.,NXG,NexgenRx Inc.,TSXV,Healthcare,Healthcare Providers & Services,Healthcare Information Services,71117132.0,44803794.0,0.63,True,,Life Sciences,,True
NEXG,NeXGold Mining Corp.,NEXG,NeXGold Mining Corp.,TSXV,Materials,Mining,Gold,255942430.0,394151343.0,1.54,True,,Mining,,True
NXLV,NexLiving Communities Inc.,NXLV,NexLiving Communities Inc.,TSXV,Real Estate,Real Estate,Real Estate Development,32303816.0,74298777.0,2.3,True,,Diversified Industries,,True
NEXM,NexMetals Mining Corp.,NEXM,NexMetals Mining Corp.,TSXV,Materials,Mining,Industrial Metals,35648164.0,116213015.0,3.26,True,,Mining,,True
NEXM.WT,Nexmetals Mining Corp. wt 17Nov2027,NEXM,NexMetals Mining Corp.,TSXV,Materials,Mining,Industrial Metals,35648164.0,116213015.0,3.26,True,WT,Mining,suffix:WT,False
NXH,Next Hydrogen Solutions Inc.,NXH,Next Hydrogen Solutions Inc.,TSXV,Industrials,Industrial Goods,Specialized Industrial Machinery,69312949.0,34309910.0,0.495,True,,Diversified Industries,,True
NPV,Next Phase Ventures Ltd.,NPV,Next Phase Ventures Ltd.,TSXV,Materials,Agriculture,Agricultural Supplies,111979019.0,1119791.0,0.01,True,,Mining,,True
NXS,Nexus Gold Corp.,NXS,Nexus Gold Corp.,TSXV,Materials,Mining,Gold,24005125.0,3480744.0,0.145,True,,Mining,,True
NICE,Ni-Co Energy inc.,NICE,Ni-Co Energy Inc.,TSXV,Materials,Mining,Industrial Metals,71228583.0,34902006.0,0.49,True,,Mining,,True
NICN,NICAN Limited,NICN,NICAN Limited,TSXV,Materials,Mining,Industrial Metals,132734902.0,11946142.0,0.09,True,,Mining,,True
NKL,Nickel 28 Capital Corp.,NKL,Nickel 28 Capital Corp.,TSXV,Materials,Mining,Industrial Metals,85839121.0,100431772.0,1.17,True,,Mining,,True
NCP,Nickel Creek Platinum Corp.,NCP,Nickel Creek Platinum Corp.,TSXV,Materials,Mining,Industrial Metals,7050820.0,12197919.0,1.73,True,,Mining,,True
NNX,Nickel North Exploration Corp.,NNX,Nickel North Exploration Corp.,TSXV,Materials,Mining,Industrial Metals,235071862.0,5876797.0,0.025,True,,Mining,,True
NIM,Nicola Mining Inc.,NIM,Nicola Mining Inc.,TSXV,Materials,Mining,Industrial Metals,229525709.0,179030054.0,0.78,True,,Mining,,True
NIO,Nio Strategic Metals Inc.,NIO,Nio Strategic Metals Inc.,TSXV,Materials,Mining,Industrial Metals,143256625.0,19339645.0,0.135,True,,Mining,,True
NBY,Niobay Metals Inc.,NBY,Niobay Metals Inc.,TSXV,Materials,Mining,Industrial Metals,188058682.0,14104402.0,0.075,True,,Mining,,True
NLII.P,NL2 Capital Inc.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
NOAL,NOA Lithium Brines Inc.,NOAL,NOA Lithium Brines Inc,TSXV,Materials,Mining,Industrial Metals,284186426.0,56837286.0,0.2,True,,Mining,,True
NBLC,Nobel Resources Corp.,NBLC,Nobel Resources Corp.,TSXV,Materials,Mining,Industrial Metals,209398784.0,4187976.0,0.02,True,,Mining,,True
NOB,Noble Mineral Exploration Inc.,NOB,Noble Mineral Exploration Inc.,TSXV,Materials,Mining,Industrial Metals,264233467.0,14532841.0,0.055,True,,Mining,,True
NOBL,Noble Plains Uranium Corp.,NOBL,Noble Plains Uranium Corp.,TSXV,Energy,Other Energy Sources,Uranium,87931808.0,10112158.0,0.115,True,,CleanTech,,True
NRM,Noram Lithium Corp.,NRM,Noram Lithium Corp.,TSXV,Materials,Mining,Industrial Metals,100127611.0,7008933.0,0.07,True,,Mining,,True
NTH,Nord Precious Metals Mining Inc.,NTH,Nord Precious Metals Mining Inc.,TSXV,Materials,Mining,Industrial Metals,137629089.0,23396946.0,0.17,True,,Mining,,True
NQC,Nordique Critical Metals Inc.,NQC,Nordique Critical Metals Inc.,TSXV,Materials,Mining,Industrial Metals,546822265.0,32809336.0,0.06,True,,Mining,,True
VKG,Norse Gold Corp.,VKG,Norse Gold Corp.,TSXV,Materials,Mining,Gold,52422073.0,3669546.0,0.07,True,,Mining,,True
NVT,Nortec Minerals Corp.,NVT,Nortec Minerals Corp.,TSXV,Materials,Mining,Industrial Metals,71997985.0,2519930.0,0.035,True,,Mining,,True
NAR,North Arrow Minerals Inc.,NAR,North Arrow Minerals Inc.,TSXV,Materials,Mining,Precious Metals,45993849.0,11498463.0,0.25,True,,Mining,,True
NPR,North Peak Resources Ltd.,NPR,North Peak Resources Ltd.,TSXV,Materials,Mining,Gold,48728642.0,33135477.0,0.68,True,,Mining,,True
NSU,North Shore Uranium Ltd.,NSU,North Shore Uranium Ltd.,TSXV,Energy,Other Energy Sources,Uranium,88908730.0,16892659.0,0.19,True,,CleanTech,,True
NGC,Northern Graphite Corporation,NGC,Northern Graphite Corporation,TSXV,Materials,Mining,Industrial Metals,166013668.0,17431436.0,0.105,True,,Mining,,True
NL,Northern Lion Gold Corp.,NL,Northern Lion Gold Corp.,TSXV,Materials,Mining,Gold,13612600.0,3539276.0,0.26,True,,Mining,,True
NRN,Northern Shield Resources Inc.,NRN,Northern Shield Resources Inc.,TSXV,Materials,Mining,Industrial Metals,153442268.0,6904903.0,0.045,True,,Mining,,True
NCX,NorthIsle Copper and Gold Inc.,NCX,NorthIsle Copper and Gold Inc.,TSXV,Materials,Mining,Copper,333574651.0,1484407197.0,4.45,True,,Mining,,True
NMB,NorthMin Corporation,NMB,NorthMin Corporation,TSXV,Materials,Mining,Industrial Metals,52785000.0,28503901.0,0.54,True,,Mining,,True
ROOF,Northstar Clean Technologies Inc.,ROOF,Northstar Clean Technologies Inc.,TSXV,Industrials,Waste Management,Waste Management,166172897.0,28249393.0,0.17,True,,Diversified Industries,,True
NWST,Northwest Copper Corp.,NWST,Northwest Copper Corp.,TSXV,Materials,Mining,Industrial Metals,269773540.0,97118475.0,0.36,True,,Mining,,True
NLH,Nova Leap Health Corp.,NLH,Nova Leap Health Corp.,TSXV,Healthcare,Healthcare Providers & Services,Hospitals and Care Facilities,87314252.0,49769124.0,0.57,True,,Life Sciences,,True
NVI,Novra Technologies Inc.,NVI,Novra Technologies Inc.,TSXV,Technology,Hardware & Equipment,Communications Equipment,37423237.0,3929440.0,0.105,True,,Technology,,True
NOW,NowVertical Group Inc.,NOW,NowVertical Group Inc.,TSXV,Technology,Software & IT Services,Systems Software,95438135.0,13361339.0,0.14,True,,Technology,,True
NCI,NTG Clarity Networks Inc.,NCI,NTG Clarity Networks Inc.,TSXV,Technology,Software & IT Services,IT Services,48003703.0,20881611.0,0.435,True,,Technology,,True
NBVA,Nubeva Technologies Ltd.,NBVA,Nubeva Technologies Ltd.,TSXV,Technology,Software & IT Services,Systems Software,70173783.0,12982150.0,0.185,True,,Technology,,True
NGMD,Nugen Medical Devices Inc.,NGMD,Nugen Medical Devices Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,227035682.0,3405536.0,0.015,True,,Life Sciences,,True
NUG,NuLegacy Gold Corporation,NUG,NuLegacy Gold Corporation,TSXV,Materials,Mining,Gold,2895097.0,810628.0,0.28,True,,Mining,,True
NRX,NurExone Biologic Inc.,NRX,NurExone Biologic Inc.,TSXV,Healthcare,Biotechnology & Life Sciences,Biotechnology,94458421.0,57619637.0,0.61,True,,Life Sciences,,True
NMC,Nuvau Minerals Inc.,NMC,Nuvau Minerals Inc.,TSXV,Materials,Mining,Industrial Metals,87343174.0,43671587.0,0.5,True,,Mining,,True
NVX,NV Gold Corporation,NVX,NV Gold Corporation,TSXV,Materials,Mining,Gold,29506217.0,16228420.0,0.55,True,,Mining,,True
NVRO,NVRO Metals Limited,NVRO,NVRO Metals Limited,TSXV,Materials,Mining,Precious Metals,533524155.0,93366728.0,0.175,True,,Mining,,True
OAC.P,Oa Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
OCAL,OCAL Financial Inc.,OCAL,OCAL Financial Inc.,TSXV,Finance,Credit Finance,Business Credit Services,36667803.0,4033459.0,0.11,True,,Diversified Industries,,True
OCAP.P,Ocean Shore Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
FEO,Oceanic Iron Ore Corp,FEO,Oceanic Iron Ore Corp.,TSXV,Materials,Mining,Industrial Metals,261510756.0,209208605.0,0.8,True,,Mining,,True
OVT,Oculus Inc.,OVT,Oculus Inc.,TSXV,Technology,Software & IT Services,Systems Software,91422569.0,3656903.0,0.04,True,,Technology,,True
OTC,Ocumetics Technology Corp.,OTC,Ocumetics Technology Corp.,TSXV,Healthcare,Medical Equipment & Supplies,Medical  Supplies,142187431.0,71093716.0,0.5,True,,Life Sciences,,True
OC,Olive Resource Capital Inc.,OC,Olive Resource Capital Inc.,TSXV,Materials,Mining,Industrial Metals,107207209.0,12328830.0,0.115,True,,Mining,,True
OLV,Olivut Resources Ltd.,OLV,Olivut Resources Ltd.,TSXV,Materials,Mining,Precious Metals,82403111.0,4120156.0,0.05,True,,Mining,,True
OMG,Omai Gold Mines Corp.,OMG,Omai Gold Mines Corp.,TSXV,Materials,Mining,Gold,676370542.0,1832964169.0,2.71,True,,Mining,,True
OMM,Omineca Mining and Metals Ltd.,OMM,Omineca Mining and Metals Ltd.,TSXV,Materials,Mining,Gold,267710847.0,14724097.0,0.055,True,,Mining,,True
OML,Omni-Lite Industries Canada Inc.,OML,Omni-Lite Industries Canada Inc.,TSXV,Industrials,Industrial Goods,Metal Fabricated Products,15477564.0,43337180.0,2.8,True,,Diversified Industries,,True
OBUL,One Bullion Limited,OBUL,One Bullion Limited,TSXV,Materials,Mining,Gold,19727393.0,8877327.0,0.45,True,,Mining,,True
ONAU,OnGold Resources Ltd.,ONAU,OnGold Resources Ltd.,TSXV,Materials,Mining,Gold,73963411.0,66567070.0,0.9,True,,Mining,,True
OGW,Ongwe Minerals Inc.,OGW,Ongwe Minerals Inc.,TSXV,Materials,Mining,Gold,59626823.0,80496212.0,1.35,True,,Mining,,True
ONYX,Onyx Gold Corp.,ONYX,Onyx Gold Corp.,TSXV,Materials,Mining,Gold,88373717.0,144932896.0,1.64,True,,Mining,,True
OPW,Opawica Explorations Inc.,OPW,Opawica Explorations Inc.,TSXV,Materials,Mining,Gold,56773097.0,7948234.0,0.14,True,,Mining,,True
OPHR,Ophir Metals Corp.,OPHR,Ophir Metals Corp.,TSXV,Materials,Mining,Industrial Metals,99886161.0,3496016.0,0.035,True,,Mining,,True
OOR,Opus One Gold Corporation,OOR,Opus One Gold Corporation,TSXV,Materials,Mining,Gold,273000000.0,13650000.0,0.05,True,,Mining,,True
ORCL,Oracle Commodity Holding Corp.,ORCL,Oracle Commodity Holding Corp.,TSXV,Finance,Asset Management Services,Asset Management Services,103913540.0,3117407.0,0.03,True,,Diversified Industries,,True
ORC.A,Orca Energy Group Inc. ser A,,,,,,,,,,False,A,Diversified Industries,no_graphql_quote,False
ORC.B,Orca Energy Group Inc. ser B,,,,,,,,,,False,B,Diversified Industries,no_graphql_quote,False
OCI,Orecap Invest Corp.,OCI,Orecap Invest Corp.,TSXV,Materials,Mining,Gold,248334796.0,44700264.0,0.18,True,,Mining,,True
ORS,Orestone Mining Corp.,ORS,Orestone Mining Corp.,TSXV,Materials,Mining,Industrial Metals,107334563.0,8586766.0,0.08,True,,Mining,,True
OTMC,Oreterra Metals Corp.,OTMC,Oreterra Metals Corp.,TSXV,Materials,Mining,Gold,53477542.0,23262731.0,0.435,True,,Mining,,True
REX,Orex Minerals Inc.,REX,Orex Minerals Inc.,TSXV,Materials,Mining,Precious Metals,70590195.0,15529843.0,0.22,True,,Mining,,True
OGO,Organto Foods Inc.,OGO,Organto Foods Inc.,TSXV,Consumer Staples,Retailers - Staples,Food Distributors,149496912.0,73253487.0,0.49,True,,Diversified Industries,,True
OCO,Oroco Resource Corp,OCO,Oroco Resource Corp.,TSXV,Materials,Mining,Industrial Metals,325954143.0,153198448.0,0.47,True,,Mining,,True
OCO.WT,Oroco Resource Corp Wt 15Jan2029,OCO,Oroco Resource Corp.,TSXV,Materials,Mining,Industrial Metals,325954143.0,153198448.0,0.47,True,WT,Mining,suffix:WT,False
OGN,Orogen Royalties Inc.,OGN,Orogen Royalties Inc.,TSXV,Materials,Mining,Gold,59376592.0,304008152.0,5.12,True,,Mining,,True
OMI,Orosur Mining Inc.,OMI,Orosur Mining Inc.,TSXV,Materials,Mining,Gold,401005074.0,112281421.0,0.28,True,,Mining,,True
OSM,Osiris One Metals Ltd.,OSM,Osiris One Metals Ltd.,TSXV,Materials,Mining,Industrial Metals,104018637.0,3120560.0,0.03,True,,Mining,,True
OGG,Osisko Gold Group Inc.,OGG,Osisko Gold Group Inc.,TSXV,Materials,Mining,Gold,305837837.0,1244759997.0,4.07,True,,Mining,,True
OGG.WT.A,Osisko Gold Group Inc. wts 02Mar2027,OGG,Osisko Gold Group Inc.,TSXV,Materials,Mining,Gold,305837837.0,1244759997.0,4.07,True,WT,Mining,suffix:WT,False
OGG.WT.U,Osisko Gold Group Inc. wts27May2027,OGG,Osisko Gold Group Inc.,TSXV,Materials,Mining,Gold,305837837.0,1244759997.0,4.07,True,WT,Mining,suffix:WT,False
OGG.WT.V,Osisko Gold Group Inc wt 01Oct2029,OGG,Osisko Gold Group Inc.,TSXV,Materials,Mining,Gold,305837837.0,1244759997.0,4.07,True,WT,Mining,suffix:WT,False
COO,Ostrom Climate Solutions Inc.,COO,Ostrom Climate Solutions Inc.,TSXV,Industrials,Corporate Services,Research & Consulting Services,114091113.0,3422734.0,0.03,True,,Diversified Industries,,True
OAM,OverActive Media Corp.,OAM,OverActive Media Corp.,TSXV,Media,Traditional Media,Entertainment,130229271.0,14325220.0,0.11,True,,Diversified Industries,,True
PGLD,P2 Gold Inc.,PGLD,P2 Gold Inc.,TSXV,Materials,Mining,Precious Metals,291417079.0,370099691.0,1.27,True,,Mining,,True
PBM,Pacific Bay Minerals Ltd.,PBM,Pacific Bay Minerals Ltd.,TSXV,Materials,Mining,Precious Metals,36467585.0,1458704.0,0.04,True,,Mining,,True
BKM,Pacific Booker Minerals Inc.,BKM,Pacific Booker Minerals Inc.,TSXV,Materials,Mining,Industrial Metals,19085435.0,53439218.0,2.8,True,,Mining,,True
PEMC,Pacific Empire Minerals Corp.,PEMC,Pacific Empire Minerals Corp.,TSXV,Materials,Mining,Industrial Metals,303311970.0,19715279.0,0.065,True,,Mining,,True
PPM,Pacific Imperial Mines Inc.,PPM,Pacific Imperial Mines Inc.,TSXV,Materials,Mining,Gold,82760374.0,1241406.0,0.015,True,,Mining,,True
PEX,Pacific Ridge Exploration Ltd.,PEX,Pacific Ridge Exploration Ltd.,TSXV,Materials,Mining,Precious Metals,97275424.0,22373348.0,0.23,True,,Mining,,True
PA,Palamina Corp.,PA,Palamina Corp.,TSXV,Materials,Mining,Gold,93234836.0,13985226.0,0.15,True,,Mining,,True
PALI,Palisades Goldcorp Ltd. ,PALI,Palisades Goldcorp Ltd.,TSXV,Materials,Mining,Gold,71202974.0,420097547.0,5.9,True,,Mining,,True
PALI.WT,Palisades Goldcorp Ltd wt 06Dec2026,PALI,Palisades Goldcorp Ltd.,TSXV,Materials,Mining,Gold,71202974.0,420097547.0,5.9,True,WT,Mining,suffix:WT,False
PGZ,Pan Global Resources Inc.,PGZ,Pan Global Resources Inc.,TSXV,Materials,Mining,Industrial Metals,409626156.0,67588316.0,0.165,True,,Mining,,True
PML,Panoro Minerals Ltd.,PML,Panoro Minerals Ltd.,TSXV,Materials,Mining,Copper,309022256.0,582506953.0,1.885,True,,Mining,,True
PNTR,Pantera Silver Corp.,PNTR,Pantera Silver Corp.,TSXV,Materials,Mining,Precious Metals,78938222.0,39469111.0,0.5,True,,Mining,,True
PDQ,Paradigm Gold Corporation,PDQ,Paradigm Gold Corporation,TSXV,Materials,Mining,Industrial Metals,17581543.0,1670247.0,0.095,True,,Mining,,True
PALS,Paragon Advanced Labs Inc.,PALS,Paragon Advanced Labs Inc.,TSXV,Technology,Hardware & Equipment,Scientific & Precision Equipment,32736522.0,103447410.0,3.16,True,,Technology,,True
PKT,Parkit Enterprise Inc.,PKT,Parkit Enterprise Inc.,TSXV,Real Estate,Real Estate,Real Estate Services,13830291.0,114099901.0,8.25,True,,Diversified Industries,,True
PVF.A,Partners Value Investments L.P. exch sh,,,,,,,,,,False,A,Diversified Industries,no_graphql_quote,False
PVF.PR.U,Partners Value Investments L.P. pref ser1,,,,,,,,,,False,PR,Diversified Industries,suffix:PR,False
PVF.PR.V,Partners Value Investments L.P. pref 27nov2030,,,,,,,,,,False,PR,Diversified Industries,suffix:PR,False
PVF.UN,Partners Value Investments L.P.,,,,,,,,,,False,UN,Diversified Industries,suffix:UN,False
PVIS,Parvis Invest Inc.,PVIS,Parvis Invest Inc.,TSXV,Finance,Asset Management Services,Asset Management Services,35115057.0,9481066.0,0.27,True,,Diversified Industries,,True
PGDC,Patagonia Gold Corp.,PGDC,Patagonia Gold Corp.,TSXV,Materials,Mining,Precious Metals,469751486.0,258363318.0,0.55,True,,Mining,,True
PAT,Patterson Metals Corp.,PAT,Patterson Metals Corp.,TSXV,Energy,Other Energy Sources,Uranium,1015819.0,2742712.0,2.7,True,,CleanTech,,True
PCAA.P,PC 1 Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
PCU,Pecoy Copper Corp.,PCU,Pecoy Copper Corp.,TSXV,Materials,Mining,Industrial Metals,209488853.0,333087277.0,1.59,True,,Mining,,True
PX,Pelangio Exploration Inc.,PX,Pelangio Exploration Inc.,TSXV,Materials,Mining,Industrial Metals,251663045.0,42782718.0,0.17,True,,Mining,,True
PTF,Pender Growth Fund Inc.,PTF,Pender Growth Fund Inc.,TSXV,Finance,Asset Management Services,Asset Management Services,6881121.0,103216815.0,15.0,True,,Diversified Industries,,True
PCP.P,Pender Street Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
PINK,"Perimeter Medical Imaging AI, Inc.",PINK,Perimeter Medical Imaging AI Inc.,TSXV,Healthcare,Medical Equipment & Supplies,Surgical & Medical Apparatus,153000000.0,45900000.0,0.3,True,,Life Sciences,,True
PMI,Perseverance Metals Inc.,PMI,Perseverance Metals Inc.,TSXV,Materials,Mining,Industrial Metals,38609710.0,20077050.0,0.52,True,,Mining,,True
PER,Peruvian Metals Corp.,PER,Peruvian Metals Corp.,TSXV,Materials,Mining,Industrial Metals,147961825.0,23673892.0,0.16,True,,Mining,,True
PESO,Pesorama Inc.,PESO,Pesorama Inc.,TSXV,Consumer Staples,Retailers - Staples,Hypermarkets & Discount Stores,208388665.0,106278220.0,0.51,True,,Diversified Industries,,True
PESO.DB,Pesorama Inc db18June2029,PESO,Pesorama Inc.,TSXV,Consumer Staples,Retailers - Staples,Hypermarkets & Discount Stores,208388665.0,106278220.0,0.51,True,DB,Diversified Industries,suffix:DB,False
VRY,Petro-Victory Energy Corp.,VRY,Petro-Victory Energy Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,32729703.0,16364852.0,0.5,True,,Oil & Gas,,True
PCQ,Petrolympic Ltd,PCQ,Petrolympic Ltd.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,141889927.0,15607892.0,0.11,True,,Oil & Gas,,True
PTC,Petrox Resources Corp.,PTC,Petrox Resources Corp.,TSXV,Energy,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production,5513226.0,799418.0,0.145,True,,Oil & Gas,,True
PCLO,Pharmacielo Ltd.,PCLO,Pharmacielo Ltd.,TSXV,Healthcare,Pharmaceuticals,Pharmaceutical Manufacturers - Cannabis,211283630.0,12677018.0,0.06,True,,Life Sciences,,True
PCRX,PharmaCorp Rx Inc.,PCRX,PharmaCorp Rx Inc.,TSXV,Healthcare,Healthcare Providers & Services,Drug and Proprietary Stores,196980859.0,90611196.0,0.46,True,,Life Sciences,,True
PCRX.WT,PharmaCorp Rx Inc wt 12Nov2027,PCRX,PharmaCorp Rx Inc.,TSXV,Healthcare,Healthcare Providers & Services,Drug and Proprietary Stores,196980859.0,90611196.0,0.46,True,WT,Life Sciences,suffix:WT,False
PHNM,Phenom Resources Corp.,PHNM,Phenom Resources Corp.,TSXV,Materials,Mining,Gold,136835004.0,49260602.0,0.36,True,,Mining,,True
PINE.U,Pine Trail Real Estate Investment Trust USD,,,,,,,,,,False,U,Diversified Industries,suffix:U,False
PINE.UN,Pine Trail Real Estate Investment Trust,,,,,,,,,,False,UN,Diversified Industries,suffix:UN,False
PINN,Pinnacle Silver and Gold Corp.,PINN,Pinnacle Silver and Gold Corp.,TSXV,Materials,Mining,Gold,152759758.0,16039775.0,0.105,True,,Mining,,True
PTE,Pioneering Technology Corp,PTE,Pioneering Technology Corp.,TSXV,Industrials,Corporate Services,Security Services,56041746.0,840627.0,0.015,True,,Diversified Industries,,True
YARR,Pirate Gold Corp.,YARR,Pirate Gold Corp.,TSXV,Materials,Mining,Gold,507081419.0,101416284.0,0.2,True,,Mining,,True
PVT,Pivotree Inc.,PVT,Pivotree Inc.,TSXV,Technology,Software & IT Services,IT Services,26311639.0,32100200.0,1.22,True,,Technology,,True
PJX,PJX Resources Inc.,PJX,PJX Resources Inc.,TSXV,Materials,Mining,Industrial Metals,217351528.0,40210033.0,0.185,True,,Mining,,True
XOX.P,Planet X Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
PLXX.P,Planet X II Capital Corp.,,,,,,,,,,False,P,Diversified Industries,suffix:P,False
